u,w,shift_x,shift_y,align,n_on_top,n_clash,min_r_Hf_Sr,O_O_stack,d_min
0.8364,0.7818,1.5535,4.1851,0.1692,3,17,0.3204,5,2.2511
0.8364,0.8000,1.5218,4.2485,0.1655,4,16,0.2584,6,2.2543
0.8364,0.8182,1.4901,4.3119,0.1620,4,17,0.2024,6,2.2598
0.8364,0.8364,1.4584,4.3753,0.1589,2,17,0.1587,6,2.2675
0.8364,0.8545,1.4267,4.4387,0.1561,2,17,0.1395,5,2.2773
0.8364,0.8727,1.3950,4.5021,0.1536,3,17,0.1542,5,2.2894
0.8364,0.8909,1.3633,4.5655,0.1516,2,17,0.1954,4,2.3035
0.8364,0.9091,1.3316,4.6289,0.1497,2,17,0.2502,4,2.3197
0.8364,0.9273,1.2999,4.6923,0.1479,2,16,0.2887,4,2.3240
0.8364,0.9455,1.2682,4.7558,0.1461,2,15,0.2908,5,2.3147
0.8364,0.9636,1.2365,4.8192,0.1440,2,13,0.3097,5,2.3076
0.8364,0.9818,1.2048,4.8826,0.1418,2,13,0.3425,5,2.3026
0.8545,0.0000,2.9803,1.4901,0.1338,2,12,0.3362,5,2.2917
0.8545,0.0182,2.9486,1.5535,0.1318,2,12,0.3930,5,2.2910
0.8545,0.0364,2.9169,1.6170,0.1298,1,11,0.4539,5,2.2926
0.8545,0.0545,2.8852,1.6804,0.1278,2,12,0.4641,5,2.2963
0.8545,0.0727,2.8535,1.7438,0.1258,2,12,0.4044,5,2.3023
0.8545,0.0909,2.8217,1.8072,0.1240,2,12,0.3349,5,2.3103
0.8545,0.1091,2.7900,1.8706,0.1223,2,13,0.2662,4,2.3206
0.8545,0.1273,2.7583,1.9340,0.1211,2,14,0.1989,4,2.3133
0.8545,0.1455,2.7266,1.9974,0.1204,1,14,0.1354,4,2.2980
0.8545,0.1636,2.6949,2.0608,0.1201,1,14,0.0847,5,2.2847
0.8545,0.1818,2.6632,2.1242,0.1204,0,14,0.0778,5,2.2736
0.8545,0.2000,2.6315,2.1876,0.1214,0,14,0.1224,5,2.2647
0.8545,0.2182,2.5998,2.2511,0.1231,1,15,0.1843,6,2.2579
0.8545,0.2364,2.5681,2.3145,0.1255,1,14,0.2301,5,2.2534
0.8545,0.2545,2.5364,2.3779,0.1285,1,14,0.2209,4,2.2510
0.8545,0.2727,2.5047,2.4413,0.1320,1,14,0.2338,4,2.2509
0.8545,0.2909,2.4730,2.5047,0.1358,2,13,0.2657,5,2.2531
0.8545,0.3091,2.4413,2.5681,0.1398,2,13,0.3108,5,2.2574
0.8545,0.3273,2.4096,2.6315,0.1438,2,12,0.3642,5,2.2640
0.8545,0.3455,2.3779,2.6949,0.1477,2,12,0.4227,5,2.2728
0.8545,0.3636,2.3462,2.7583,0.1514,2,12,0.4782,5,2.2837
0.8545,0.3818,2.3145,2.8217,0.1545,3,13,0.4471,5,2.2968
0.8545,0.4000,2.2828,2.8852,0.1572,3,14,0.4257,5,2.3120
0.8545,0.4182,2.2511,2.9486,0.1594,3,14,0.4154,5,2.3215
0.8545,0.4364,2.2194,3.0120,0.1612,3,15,0.3723,5,2.3111
0.8545,0.4545,2.1876,3.0754,0.1626,3,15,0.3268,4,2.3028
0.8545,0.4727,2.1559,3.1388,0.1638,3,18,0.2916,4,2.2967
0.8545,0.4909,2.1242,3.2022,0.1650,2,17,0.2707,4,2.2928
0.8545,0.5091,2.0925,3.2656,0.1662,2,17,0.2676,5,2.2911
0.8545,0.5273,2.0608,3.3290,0.1677,3,18,0.2829,5,2.2915
0.8545,0.5455,2.0291,3.3924,0.1696,3,18,0.3138,5,2.2942
0.8545,0.5636,1.9974,3.4558,0.1717,4,17,0.3563,5,2.2990
0.8545,0.5818,1.9657,3.5193,0.1740,3,18,0.4068,6,2.3060
0.8545,0.6000,1.9340,3.5827,0.1762,3,18,0.4627,6,2.3152
0.8545,0.6182,1.9023,3.6461,0.1783,4,18,0.5223,5,2.3218
0.8545,0.6364,1.8706,3.7095,0.1799,4,16,0.5685,5,2.3054
0.8545,0.6545,1.8389,3.7729,0.1809,4,16,0.5875,5,2.2911
0.8545,0.6727,1.8072,3.8363,0.1811,4,15,0.6141,6,2.2789
0.8545,0.6909,1.7755,3.8997,0.1804,4,15,0.6466,5,2.2689
0.8545,0.7091,1.7438,3.9631,0.1788,4,15,0.5762,5,2.2610
0.8545,0.7273,1.7121,4.0265,0.1764,3,15,0.5058,5,2.2553
0.8545,0.7455,1.6804,4.0899,0.1732,3,16,0.4357,6,2.2519
0.8545,0.7636,1.6487,4.1534,0.1695,3,15,0.3659,5,2.2507
0.8545,0.7818,1.6170,4.2168,0.1654,3,15,0.2965,5,2.2517
0.8545,0.8000,1.5853,4.2802,0.1612,3,16,0.2281,6,2.2550
0.8545,0.8182,1.5535,4.3436,0.1572,4,17,0.1619,5,2.2604
0.8545,0.8364,1.5218,4.4070,0.1535,2,17,0.1022,5,2.2681
0.8545,0.8545,1.4901,4.4704,0.1501,2,17,0.0687,5,2.2780
0.8545,0.8727,1.4584,4.5338,0.1472,3,18,0.0951,5,2.2900
0.8545,0.8909,1.4267,4.5972,0.1447,3,17,0.1531,4,2.3041
0.8545,0.9091,1.3950,4.6606,0.1427,2,16,0.2188,4,2.3203
0.8545,0.9273,1.3633,4.7240,0.1408,2,16,0.2182,4,2.3160
0.8545,0.9455,1.3316,4.7875,0.1391,2,16,0.2211,5,2.3067
0.8545,0.9636,1.2999,4.8509,0.1374,2,14,0.2453,5,2.2995
0.8545,0.9818,1.2682,4.9143,0.1356,2,14,0.2856,5,2.2945
0.8727,0.0000,3.0437,1.5218,0.1291,2,13,0.2955,6,2.2794
0.8727,0.0182,3.0120,1.5853,0.1279,2,12,0.3589,6,2.2788
0.8727,0.0364,2.9803,1.6487,0.1269,2,11,0.4247,5,2.2803
0.8727,0.0545,2.9486,1.7121,0.1258,2,11,0.4687,5,2.2841
0.8727,0.0727,2.9169,1.7755,0.1248,2,14,0.3978,5,2.2900
0.8727,0.0909,2.8852,1.8389,0.1238,2,13,0.3269,4,2.2982
0.8727,0.1091,2.8535,1.9023,0.1231,2,13,0.2560,4,2.3084
0.8727,0.1273,2.8217,1.9657,0.1226,2,14,0.1851,4,2.3161
0.8727,0.1455,2.7900,2.0291,0.1225,1,15,0.1142,6,2.3008
0.8727,0.1636,2.7583,2.0925,0.1228,1,15,0.0434,5,2.2876
0.8727,0.1818,2.7266,2.1559,0.1235,1,16,0.0276,5,2.2765
0.8727,0.2000,2.6949,2.2194,0.1249,0,14,0.0985,5,2.2675
0.8727,0.2182,2.6632,2.2828,0.1268,1,14,0.1694,5,2.2608
0.8727,0.2364,2.6315,2.3462,0.1294,1,14,0.1634,5,2.2562
0.8727,0.2545,2.5998,2.4096,0.1328,1,14,0.1500,5,2.2539
0.8727,0.2727,2.5681,2.4730,0.1366,1,14,0.1685,4,2.2538
0.8727,0.2909,2.5364,2.5364,0.1408,2,13,0.2105,5,2.2560
0.8727,0.3091,2.5047,2.5998,0.1451,2,13,0.2651,5,2.2603
0.8727,0.3273,2.4730,2.6632,0.1495,2,12,0.3261,5,2.2669
0.8727,0.3455,2.4413,2.7266,0.1538,3,14,0.3904,5,2.2756
0.8727,0.3636,2.4096,2.7900,0.1577,3,13,0.4567,5,2.2866
0.8727,0.3818,2.3779,2.8535,0.1611,3,13,0.5136,6,2.2996
0.8727,0.4000,2.3462,2.9169,0.1640,3,15,0.4950,6,2.3148
0.8727,0.4182,2.3145,2.9803,0.1662,3,15,0.4725,5,2.3094
0.8727,0.4364,2.2828,3.0437,0.1678,3,16,0.4259,5,2.2989
0.8727,0.4545,2.2511,3.1071,0.1688,3,16,0.3868,4,2.2906
0.8727,0.4727,2.2194,3.1705,0.1696,3,16,0.3575,4,2.2845
0.8727,0.4909,2.1876,3.2339,0.1701,3,16,0.3408,4,2.2805
0.8727,0.5091,2.1559,3.2973,0.1705,3,17,0.3383,4,2.2788
0.8727,0.5273,2.1242,3.3607,0.1710,3,18,0.3505,5,2.2793
0.8727,0.5455,2.0925,3.4241,0.1718,3,18,0.3759,5,2.2819
0.8727,0.5636,2.0608,3.4876,0.1730,4,18,0.4120,5,2.2868
0.8727,0.5818,2.0291,3.5510,0.1744,4,18,0.4564,5,2.2938
0.8727,0.6000,1.9974,3.6144,0.1757,3,18,0.4855,5,2.3030
0.8727,0.6182,1.9657,3.6778,0.1770,4,18,0.4874,6,2.3144
0.8727,0.6364,1.9340,3.7412,0.1780,4,17,0.4994,5,2.3082
0.8727,0.6545,1.9023,3.8046,0.1784,4,15,0.5209,5,2.2939
0.8727,0.6727,1.8706,3.8680,0.1782,4,16,0.5507,4,2.2817
0.8727,0.6909,1.8389,3.9314,0.1771,4,14,0.5877,5,2.2717
0.8727,0.7091,1.8072,3.9948,0.1753,3,14,0.5721,5,2.2639
0.8727,0.7273,1.7755,4.0582,0.1726,3,14,0.5012,6,2.2582
0.8727,0.7455,1.7438,4.1217,0.1692,3,15,0.4303,6,2.2548
0.8727,0.7636,1.7121,4.1851,0.1652,3,14,0.3594,5,2.2536
0.8727,0.7818,1.6804,4.2485,0.1608,3,14,0.2885,4,2.2546
0.8727,0.8000,1.6487,4.3119,0.1563,3,14,0.2176,4,2.2578
0.8727,0.8182,1.6170,4.3753,0.1519,2,16,0.1467,5,2.2633
0.8727,0.8364,1.5853,4.4387,0.1478,2,16,0.0758,5,2.2710
0.8727,0.8545,1.5535,4.5021,0.1441,2,17,0.0055,5,2.2808
0.8727,0.8727,1.5218,4.5655,0.1409,2,17,0.0660,5,2.2928
0.8727,0.8909,1.4901,4.6289,0.1382,3,16,0.1369,4,2.3069
0.8727,0.9091,1.4584,4.6923,0.1360,2,16,0.1752,4,2.3154
0.8727,0.9273,1.4267,4.7558,0.1342,2,16,0.1480,4,2.3039
0.8727,0.9455,1.3950,4.8192,0.1327,2,16,0.1523,5,2.2945
0.8727,0.9636,1.3633,4.8826,0.1314,2,16,0.1858,5,2.2873
0.8727,0.9818,1.3316,4.9460,0.1302,2,13,0.2364,5,2.2822
0.8909,0.0000,3.1071,1.5535,0.1255,2,13,0.2678,6,2.2693
0.8909,0.0182,3.0754,1.6170,0.1253,2,13,0.3364,5,2.2686
0.8909,0.0364,3.0437,1.6804,0.1252,2,12,0.4058,5,2.2702
0.8909,0.0545,3.0120,1.7438,0.1251,2,12,0.4738,5,2.2740
0.8909,0.0727,2.9803,1.8072,0.1251,2,12,0.4037,4,2.2799
0.8909,0.0909,2.9486,1.8706,0.1251,2,13,0.3341,4,2.2881
0.8909,0.1091,2.9169,1.9340,0.1253,2,13,0.2652,5,2.2984
0.8909,0.1273,2.8852,1.9974,0.1256,1,14,0.1976,5,2.3109
0.8909,0.1455,2.8535,2.0608,0.1261,2,15,0.1335,6,2.3058
0.8909,0.1636,2.8217,2.1242,0.1269,2,15,0.0815,6,2.2926
0.8909,0.1818,2.7900,2.1876,0.1281,2,15,0.0743,5,2.2815
0.8909,0.2000,2.7583,2.2511,0.1297,2,15,0.1202,5,2.2726
0.8909,0.2182,2.7266,2.3145,0.1318,2,15,0.1571,4,2.2659
0.8909,0.2364,2.6949,2.3779,0.1345,2,16,0.1023,5,2.2613
0.8909,0.2545,2.6632,2.4413,0.1379,1,14,0.0793,5,2.2590
0.8909,0.2727,2.6315,2.5047,0.1418,1,14,0.1103,6,2.2589
0.8909,0.2909,2.5998,2.5681,0.1461,2,15,0.1676,6,2.2610
0.8909,0.3091,2.5681,2.6315,0.1506,2,14,0.2325,5,2.2654
0.8909,0.3273,2.5364,2.6949,0.1552,3,13,0.3002,5,2.2720
0.8909,0.3455,2.5047,2.7583,0.1596,3,14,0.3690,5,2.2807
0.8909,0.3636,2.4730,2.8217,0.1637,3,13,0.4385,5,2.2916
0.8909,0.3818,2.4413,2.8852,0.1672,3,14,0.5084,6,2.3046
0.8909,0.4000,2.4096,2.9486,0.1700,3,15,0.5647,6,2.3120
0.8909,0.4182,2.3779,3.0120,0.1721,3,15,0.5255,6,2.2994
0.8909,0.4364,2.3462,3.0754,0.1734,3,15,0.4840,5,2.2889
0.8909,0.4545,2.3145,3.1388,0.1741,4,16,0.4500,4,2.2805
0.8909,0.4727,2.2828,3.2022,0.1743,4,16,0.4251,4,2.2744
0.8909,0.4909,2.2511,3.2656,0.1741,4,17,0.4111,4,2.2704
0.8909,0.5091,2.2194,3.3290,0.1737,3,17,0.4091,4,2.2687
0.8909,0.5273,2.1876,3.3924,0.1733,4,17,0.4192,5,2.2691
0.8909,0.5455,2.1559,3.4558,0.1730,3,18,0.4406,5,2.2718
0.8909,0.5636,2.1242,3.5193,0.1731,3,18,0.4456,5,2.2767
0.8909,0.5818,2.0925,3.5827,0.1734,4,17,0.4245,5,2.2838
0.8909,0.6000,2.0608,3.6461,0.1739,3,17,0.4147,6,2.2930
0.8909,0.6182,2.0291,3.7095,0.1743,4,17,0.4169,6,2.3044
0.8909,0.6364,1.9974,3.7729,0.1746,4,16,0.4309,5,2.3132
0.8909,0.6545,1.9657,3.8363,0.1745,4,16,0.4556,5,2.2989
0.8909,0.6727,1.9340,3.8997,0.1738,3,15,0.4895,4,2.2868
0.8909,0.6909,1.9023,3.9631,0.1725,3,15,0.5307,4,2.2768
0.8909,0.7091,1.8706,4.0265,0.1704,3,14,0.5706,5,2.2689
0.8909,0.7273,1.8389,4.0899,0.1676,3,14,0.5065,6,2.2633
0.8909,0.7455,1.8072,4.1534,0.1641,3,13,0.4365,6,2.2599
0.8909,0.7636,1.7755,4.2168,0.1600,3,14,0.3668,5,2.2587
0.8909,0.7818,1.7438,4.2802,0.1556,3,14,0.2977,5,2.2597
0.8909,0.8000,1.7121,4.3436,0.1510,2,14,0.2296,4,2.2629
0.8909,0.8182,1.6804,4.4070,0.1465,2,15,0.1640,4,2.2684
0.8909,0.8364,1.6487,4.4704,0.1422,1,14,0.1054,5,2.2760
0.8909,0.8545,1.6170,4.5338,0.1383,1,15,0.0735,5,2.2859
0.8909,0.8727,1.5853,4.5972,0.1349,2,16,0.0986,5,2.2978
0.8909,0.8909,1.5535,4.6606,0.1322,3,15,0.1553,4,2.3119
0.8909,0.9091,1.5218,4.7240,0.1301,2,15,0.1227,4,2.3054
0.8909,0.9273,1.4901,4.7875,0.1285,2,15,0.0793,4,2.2939
0.8909,0.9455,1.4584,4.8509,0.1273,2,15,0.0870,5,2.2844
0.8909,0.9636,1.4267,4.9143,0.1265,2,15,0.1374,6,2.2772
0.8909,0.9818,1.3950,4.9777,0.1259,2,13,0.2007,6,2.2721
0.9091,0.0000,3.1705,1.5853,0.1232,2,13,0.2571,6,2.2613
0.9091,0.0182,3.1388,1.6487,0.1239,2,13,0.3280,5,2.2607
0.9091,0.0364,3.1071,1.7121,0.1248,2,14,0.3989,5,2.2622
0.9091,0.0545,3.0754,1.7755,0.1257,2,11,0.4698,4,2.2660
0.9091,0.0727,3.0437,1.8389,0.1267,2,11,0.4217,4,2.2720
0.9091,0.0909,3.0120,1.9023,0.1277,2,12,0.3556,5,2.2802
0.9091,0.1091,2.9803,1.9657,0.1287,2,13,0.2917,5,2.2906
0.9091,0.1273,2.9486,2.0291,0.1298,2,13,0.2320,5,2.3031
0.9091,0.1455,2.9169,2.0925,0.1310,2,16,0.1806,6,2.3130
0.9091,0.1636,2.8852,2.1559,0.1323,2,16,0.1465,6,2.2998
0.9091,0.1818,2.8535,2.2194,0.1337,2,16,0.1426,5,2.2887
0.9091,0.2000,2.8217,2.2828,0.1355,2,16,0.1711,4,2.2799
0.9091,0.2182,2.7900,2.3462,0.1377,3,16,0.1360,4,2.2731
0.9091,0.2364,2.7583,2.4096,0.1404,2,17,0.0654,4,2.2686
0.9091,0.2545,2.7266,2.4730,0.1437,2,17,0.0101,5,2.2663
0.9091,0.2727,2.6949,2.5364,0.1474,1,16,0.0773,6,2.2662
0.9091,0.2909,2.6632,2.5998,0.1515,2,15,0.1480,6,2.2683
0.9091,0.3091,2.6315,2.6632,0.1560,3,14,0.2188,6,2.2727
0.9091,0.3273,2.5998,2.7266,0.1605,3,14,0.2897,5,2.2792
0.9091,0.3455,2.5681,2.7900,0.1649,3,14,0.3606,5,2.2879
0.9091,0.3636,2.5364,2.8535,0.1688,3,15,0.4314,5,2.2988
0.9091,0.3818,2.5047,2.9169,0.1723,3,14,0.5023,5,2.3118
0.9091,0.4000,2.4730,2.9803,0.1749,3,14,0.5732,6,2.3042
0.9091,0.4182,2.4413,3.0437,0.1768,4,15,0.5823,6,2.2915
0.9091,0.4364,2.4096,3.1071,0.1779,4,16,0.5452,6,2.2810
0.9091,0.4545,2.3779,3.1705,0.1781,4,16,0.5152,4,2.2726
0.9091,0.4727,2.3462,3.2339,0.1777,4,17,0.4936,4,2.2664
0.9091,0.4909,2.3145,3.2973,0.1768,4,18,0.4816,4,2.2625
0.9091,0.5091,2.2828,3.3607,0.1756,3,18,0.4799,4,2.2607
0.9091,0.5273,2.2511,3.4241,0.1743,4,18,0.4600,5,2.2612
0.9091,0.5455,2.2194,3.4876,0.1730,4,18,0.4161,5,2.2639
0.9091,0.5636,2.1876,3.5510,0.1719,3,18,0.3806,6,2.2687
0.9091,0.5818,2.1559,3.6144,0.1712,3,17,0.3557,6,2.2758
0.9091,0.6000,2.1242,3.6778,0.1708,3,18,0.3440,6,2.2851
0.9091,0.6182,2.0925,3.7412,0.1704,3,16,0.3466,6,2.2965
0.9091,0.6364,2.0608,3.8046,0.1700,3,16,0.3633,5,2.3101
0.9091,0.6545,2.0291,3.8680,0.1693,3,16,0.3923,4,2.3061
0.9091,0.6727,1.9974,3.9314,0.1682,3,16,0.4311,4,2.2940
0.9091,0.6909,1.9657,3.9948,0.1666,3,15,0.4774,4,2.2840
0.9091,0.7091,1.9340,4.0582,0.1644,3,15,0.5009,5,2.2762
0.9091,0.7273,1.9023,4.1217,0.1616,3,14,0.5194,6,2.2706
0.9091,0.7455,1.8706,4.1851,0.1582,3,13,0.4538,6,2.2672
0.9091,0.7636,1.8389,4.2485,0.1542,3,14,0.3872,6,2.2660
0.9091,0.7818,1.8072,4.3119,0.1499,2,12,0.3225,5,2.2670
0.9091,0.8000,1.7755,4.3753,0.1455,2,13,0.2610,5,2.2702
0.9091,0.8182,1.7438,4.4387,0.1411,2,13,0.2057,5,2.2757
0.9091,0.8364,1.7121,4.5021,0.1369,1,14,0.1629,4,2.2833
0.9091,0.8545,1.6804,4.5655,0.1331,1,14,0.1443,5,2.2931
0.9091,0.8727,1.6487,4.6289,0.1298,1,14,0.1586,5,2.3050
0.9091,0.8909,1.6170,4.6923,0.1271,1,14,0.1683,4,2.3113
0.9091,0.9091,1.5853,4.7558,0.1252,0,15,0.0974,4,2.2976
0.9091,0.9273,1.5535,4.8192,0.1238,1,16,0.0267,4,2.2860
0.9091,0.9455,1.5218,4.8826,0.1231,1,15,0.0446,6,2.2765
0.9091,0.9636,1.4901,4.9460,0.1228,1,15,0.1154,6,2.2693
0.9091,0.9818,1.4584,5.0094,0.1228,2,14,0.1863,6,2.2642
0.9273,0.0000,3.2339,1.6170,0.1223,2,13,0.2657,6,2.2556
0.9273,0.0182,3.2022,1.6804,0.1239,2,12,0.3348,4,2.2549
0.9273,0.0364,3.1705,1.7438,0.1257,2,12,0.4045,4,2.2565
0.9273,0.0545,3.1388,1.8072,0.1276,2,12,0.4698,4,2.2603
0.9273,0.0727,3.1071,1.8706,0.1295,1,11,0.4502,5,2.2663
0.9273,0.0909,3.0754,1.9340,0.1314,2,12,0.3890,5,2.2745
0.9273,0.1091,3.0437,1.9974,0.1334,2,12,0.3316,5,2.2849
0.9273,0.1273,3.0120,2.0608,0.1352,2,13,0.2805,6,2.2974
0.9273,0.1455,2.9803,2.1242,0.1369,2,15,0.2398,6,2.3120
0.9273,0.1636,2.9486,2.1876,0.1386,2,16,0.2152,5,2.3091
0.9273,0.1818,2.9169,2.2511,0.1403,2,16,0.2126,5,2.2982
0.9273,0.2000,2.8852,2.3145,0.1421,2,16,0.2160,4,2.2893
0.9273,0.2182,2.8535,2.3779,0.1442,3,17,0.1496,4,2.2826
0.9273,0.2364,2.8217,2.4413,0.1467,3,18,0.0903,4,2.2781
0.9273,0.2545,2.7900,2.5047,0.1497,2,17,0.0631,5,2.2758
0.9273,0.2727,2.7583,2.5681,0.1531,2,17,0.0993,6,2.2757
0.9273,0.2909,2.7266,2.6315,0.1569,4,17,0.1606,6,2.2778
0.9273,0.3091,2.6949,2.6949,0.1609,3,16,0.2275,6,2.2822
0.9273,0.3273,2.6632,2.7583,0.1651,3,14,0.2963,6,2.2887
0.9273,0.3455,2.6315,2.8217,0.1692,3,15,0.3659,5,2.2973
0.9273,0.3636,2.5998,2.8852,0.1730,3,15,0.4359,5,2.3082
0.9273,0.3818,2.5681,2.9486,0.1762,3,15,0.5062,5,2.3133
0.9273,0.4000,2.5364,3.0120,0.1786,4,15,0.5766,6,2.2985
0.9273,0.4182,2.5047,3.0754,0.1802,4,15,0.6419,6,2.2858
0.9273,0.4364,2.4730,3.1388,0.1809,4,15,0.6084,6,2.2753
0.9273,0.4545,2.4413,3.2022,0.1807,4,16,0.5817,5,2.2669
0.9273,0.4727,2.4096,3.2656,0.1798,4,16,0.5627,4,2.2607
0.9273,0.4909,2.3779,3.3290,0.1782,4,18,0.5243,4,2.2567
0.9273,0.5091,2.3462,3.3924,0.1762,3,18,0.4652,4,2.2549
0.9273,0.5273,2.3145,3.4558,0.1740,3,18,0.4098,5,2.2554
0.9273,0.5455,2.2828,3.5193,0.1718,4,17,0.3599,6,2.2581
0.9273,0.5636,2.2511,3.5827,0.1698,3,18,0.3181,6,2.2630
0.9273,0.5818,2.2194,3.6461,0.1680,3,18,0.2879,6,2.2701
0.9273,0.6000,2.1876,3.7095,0.1666,3,17,0.2733,6,2.2794
0.9273,0.6182,2.1559,3.7729,0.1654,2,17,0.2766,6,2.2909
0.9273,0.6364,2.1242,3.8363,0.1643,3,18,0.2972,4,2.3045
0.9273,0.6545,2.0925,3.8997,0.1631,3,15,0.3321,4,2.3154
0.9273,0.6727,2.0608,3.9631,0.1617,3,15,0.3772,4,2.3034
0.9273,0.6909,2.0291,4.0265,0.1600,3,14,0.4212,4,2.2934
0.9273,0.7091,1.9974,4.0899,0.1577,3,14,0.4315,5,2.2857
0.9273,0.7273,1.9657,4.1534,0.1550,3,13,0.4529,5,2.2801
0.9273,0.7455,1.9340,4.2168,0.1518,2,12,0.4810,6,2.2767
0.9273,0.7636,1.9023,4.2802,0.1482,2,12,0.4188,6,2.2755
0.9273,0.7818,1.8706,4.3436,0.1442,2,12,0.3598,5,2.2765
0.9273,0.8000,1.8389,4.4070,0.1402,2,13,0.3060,5,2.2797
0.9273,0.8182,1.8072,4.4704,0.1362,2,13,0.2604,5,2.2851
0.9273,0.8364,1.7755,4.5338,0.1323,1,14,0.2281,5,2.2927
0.9273,0.8545,1.7438,4.5972,0.1288,1,14,0.2151,4,2.3025
0.9273,0.8727,1.7121,4.6606,0.1257,1,14,0.2250,4,2.3144
0.9273,0.8909,1.6804,4.7240,0.1233,1,14,0.1811,4,2.3057
0.9273,0.9091,1.6487,4.7875,0.1216,0,15,0.1182,4,2.2919
0.9273,0.9273,1.6170,4.8509,0.1206,0,14,0.0721,4,2.2803
0.9273,0.9455,1.5853,4.9143,0.1202,1,14,0.0804,6,2.2708
0.9273,0.9636,1.5535,4.9777,0.1205,1,14,0.1334,6,2.2635
0.9273,0.9818,1.5218,5.0411,0.1212,2,14,0.1979,6,2.2584
0.9455,0.0000,3.2973,1.6487,0.1230,1,13,0.2918,4,2.2520
0.9455,0.0182,3.2656,1.7121,0.1253,1,13,0.3558,4,2.2514
0.9455,0.0364,3.2339,1.7755,0.1279,1,13,0.3769,4,2.2530
0.9455,0.0545,3.2022,1.8389,0.1307,1,13,0.4068,5,2.2568
0.9455,0.0727,3.1705,1.9023,0.1334,2,11,0.4461,5,2.2628
0.9455,0.0909,3.1388,1.9657,0.1362,2,11,0.4315,5,2.2710
0.9455,0.1091,3.1071,2.0291,0.1389,2,12,0.3807,5,2.2814
0.9455,0.1273,3.0754,2.0925,0.1413,2,13,0.3371,6,2.2939
0.9455,0.1455,3.0437,2.1559,0.1435,2,13,0.3040,5,2.3086
0.9455,0.1636,3.0120,2.2194,0.1455,2,15,0.2850,5,2.3206
0.9455,0.1818,2.9803,2.2828,0.1474,2,16,0.2830,5,2.3097
0.9455,0.2000,2.9486,2.3462,0.1492,2,17,0.2461,4,2.3009
0.9455,0.2182,2.9169,2.4096,0.1511,2,17,0.1905,4,2.2942
0.9455,0.2364,2.8852,2.4730,0.1532,3,17,0.1486,4,2.2897
0.9455,0.2545,2.8535,2.5364,0.1556,2,17,0.1338,4,2.2875
0.9455,0.2727,2.8217,2.5998,0.1585,2,17,0.1542,6,2.2874
0.9455,0.2909,2.7900,2.6632,0.1617,4,17,0.1993,6,2.2895
0.9455,0.3091,2.7583,2.7266,0.1653,4,16,0.2563,6,2.2938
0.9455,0.3273,2.7266,2.7900,0.1690,3,17,0.3189,6,2.3002
0.9455,0.3455,2.6949,2.8535,0.1726,3,17,0.3845,5,2.3089
0.9455,0.3636,2.6632,2.9169,0.1759,3,17,0.4516,5,2.3196
0.9455,0.3818,2.6315,2.9803,0.1788,4,15,0.5197,5,2.3099
0.9455,0.4000,2.5998,3.0437,0.1809,4,15,0.5885,6,2.2951
0.9455,0.4182,2.5681,3.1071,0.1821,4,15,0.6578,6,2.2824
0.9455,0.4364,2.5364,3.1705,0.1824,4,15,0.6732,6,2.2718
0.9455,0.4545,2.5047,3.2339,0.1818,4,15,0.6232,5,2.2634
0.9455,0.4727,2.4730,3.2973,0.1803,4,16,0.5566,5,2.2572
0.9455,0.4909,2.4413,3.3607,0.1781,4,17,0.4912,4,2.2532
0.9455,0.5091,2.4096,3.4241,0.1754,3,18,0.4275,4,2.2514
0.9455,0.5273,2.3779,3.4876,0.1725,3,18,0.3665,5,2.2519
0.9455,0.5455,2.3462,3.5510,0.1694,4,18,0.3098,6,2.2546
0.9455,0.5636,2.3145,3.6144,0.1665,4,18,0.2600,6,2.2595
0.9455,0.5818,2.2828,3.6778,0.1638,3,17,0.2221,6,2.2666
0.9455,0.6000,2.2511,3.7412,0.1615,2,17,0.2027,6,2.2759
0.9455,0.6182,2.2194,3.8046,0.1596,3,17,0.2071,5,2.2874
0.9455,0.6364,2.1876,3.8680,0.1579,2,17,0.2340,4,2.3010
0.9455,0.6545,2.1559,3.9314,0.1563,2,17,0.2769,4,2.3167
0.9455,0.6727,2.1242,3.9948,0.1547,2,16,0.3296,4,2.3149
0.9455,0.6909,2.0925,4.0582,0.1528,2,15,0.3505,4,2.3050
0.9455,0.7091,2.0608,4.1217,0.1507,2,13,0.3628,5,2.2973
0.9455,0.7273,2.0291,4.1851,0.1482,2,13,0.3880,5,2.2917
0.9455,0.7455,1.9974,4.2485,0.1454,2,13,0.4236,5,2.2883
0.9455,0.7636,1.9657,4.3119,0.1422,2,11,0.4593,5,2.2871
0.9455,0.7818,1.9340,4.3753,0.1388,2,12,0.4062,5,2.2881
0.9455,0.8000,1.9023,4.4387,0.1353,2,13,0.3593,5,2.2913
0.9455,0.8182,1.8706,4.5021,0.1318,1,13,0.3214,5,2.2967
0.9455,0.8364,1.8389,4.5655,0.1285,1,14,0.2959,5,2.3043
0.9455,0.8545,1.8072,4.6289,0.1255,1,13,0.2860,5,2.3140
0.9455,0.8727,1.7755,4.6923,0.1229,1,15,0.2761,3,2.3181
0.9455,0.8909,1.7438,4.7558,0.1209,1,14,0.2176,3,2.3022
0.9455,0.9091,1.7121,4.8192,0.1195,0,14,0.1688,4,2.2885
0.9455,0.9273,1.6804,4.8826,0.1189,0,14,0.1404,5,2.2768
0.9455,0.9455,1.6487,4.9460,0.1190,0,14,0.1449,6,2.2673
